Project ID,Title,Link,Budget,Beneficiary Category,Indicator,Baseline,Target,Notes,Donors,Gender (% female),VF or Non-VF,Tag,SEH Taxonomy,RISE Taxonomy,Flagship,Technology,Output ID,Country Code,Category,name 2,m49,continent-region,sub-region,sids-region,un-member,undp-sids,un-region,Country Name,Region,Economy,LDC,SIDS,LLDC,HDI,Status,Direct Conversion Factor,Direct Beneficiaries,Output Category,Beneficiary Category Pre,Description
128651,Stockholm plus 50,https://eur03.safelinks.protection.outlook.com/?url=https%3A%2F%2Ffinance.partneragencies.org%2Fpsp%2FUNDPP1FS%2FEMPLOYEE%2FERP%2Fc%2FESTABLISH_AWARDS.GM_BUD_DETAIL.GBL%3FPage%3DPC_BUD_DETAIL2%26BUDGET_PERIOD%3D3%26BUSINESS_UNIT%3DUNDP1%26PC_BUDGET_ID%3D1%26PC_BUD_TYPE%3DC%26PROJECT_ID%3D00128651%26Action%3DU&data=05%7C01%7Ctanzila.sankoh%40undp.org%7C8b842e0b18fc40bce26a08db6cfa8896%7Cb3e5db5e2944483799f57488ace54319%7C0%7C0%7C638223595505234431%7CUnknown%7CTWFpbGZsb3d8eyJWIjoiMC4wLjAwMDAiLCJQIjoiV2luMzIiLCJBTiI6Ik1haWwiLCJXVCI6Mn0%3D%7C3000%7C%7C%7C&sdata=r2G6QQR%2Fxul%2BDT8sJoORs9dWDHelO9mkedvPC1PoM%2Fs%3D&reserved=0,94000.0,Clean Electricity,No of female headed households supported with electricity in Falaba and Kailahun.,0,2364.63,,Swedish Government ,1,Non-VF,,Close the gap on energy access,,,,128651-1,SLE,,Sierra Leone,694.0,Africa,Sub-Saharan Africa,,yes,,African Group,Sierra Leone,RBA,Low income,LDC,,,Low,Assumed no projects,1,2364.63,Energy Access,Electricity Access,"Support 2,364.63 female-headed households in Falaba and Kailahun with electricity access as part of the Stockholm plus 50 project in Sierra Leone."
126004,Youth Empowerment and Employment,https://estm.fa.em2.oraclecloud.com/fscmUI/faces/FuseWelcome?_adf.ctrl-state=1bhjjzg4kz_5,160000.0,Other,No of women-led MSMEs in energy sector leveraging grants for expanded capacity,0,6,,UNDP (TRAC 2 resources),1,Non-VF,,Close the gap on energy access,,,,126004-1,SLE,,Sierra Leone,694.0,Africa,Sub-Saharan Africa,,yes,,African Group,Sierra Leone,RBA,Low income,LDC,,,Low,Assumed no projects,10,60.0,Other,Small Enterprises,Leverage grants to expand capacity and support 6 women-led MSMEs in the energy sector.
122410,Technical and Advisory Support to Electricty sector,http://open.undp.org/projects/00122410,7939225.0,Efficiency,Amount of energy saved (in megajoule),,85000000000,"Efficient use of fuel in electric power generation (megawatts)	       27,260.00 
Amount of energy saved (in megajoule)	85 billion",Gov. of Saudi Arabia,,Non-VF,,Accelerating just energy transition,,,,122410-1,SAU,,Saudi Arabia,682.0,Asia,Western Asia,,yes,,Asia-Pacific Group,Saudi Arabia,RBAS,High income,,,,Very High,Clean Up,0,0.0,Energy Transition,Energy Efficiency Services,Save 85 billion megajoules of energy through efficient use of fuel in electric power generation in Saudi Arabia.
129076,Project to support the energy transition in the context of the implementation of the NDC ,,250000.0,Renewable Energy,DREI analysis validated by stakeholders; Development of an energy transition strategy; production of communication tools on Senegal's activities;,0,2,The project aims to support (1) the formulation of a low-carbon energy transition strategy that focuses on solar mini-grids and is informed by a risk analysis of renewable energy investments and (2) a mechanism to capitalize on the implementation of the NDC.,,,Non-VF,,Accelerating just energy transition,Renewable Energy,,,129076-1,SEN,,Senegal,686.0,Africa,Sub-Saharan Africa,,yes,,African Group,Senegal,RBA,Lower middle income,LDC,,,Low,Clean Up-2,0,0.0,Policy,Policy or Regulatory Framework,"Formulate a low-carbon energy transition strategy focusing on solar mini-grids, informed by a risk analysis of renewable energy investments, and develop communication tools on Senegal's activities."
122455,Off-grid Renewable Energy Solutions in Rural Suriname,https://open.undp.org/projects/00122455,753663.0,Clean Electricity,"MW
Improved electricity access in the interior of Suriname
Reduced GHG emissions
",,1.1,"Two renewable hybrid mini grids with each a capacity of 250 kWp  
Four hybrid mini grids capacity of 150 kWp, and four solar shops 

The Implementation Component consist of 6 mini grids, 2 rural productivity zones and 4 solar shops providing electricity to an estimated 6000-8000 people (see breakdown below)

The costs associated with the Implementation Component, are based on a study conducted by the Innovation Energie Développement, where the cost for solar hybrid mini grids (solar PV plus diesel back-up) are estimated in the range of US$5,000-10,000 per kWp installed capacity (IED, 2013). These estimated costs include equipment, connections, engineering costs and supervision (excluding costs for capacity-building). Installation costs of a solar PV system for one RPZ is estimated at around US$180,000 and the total cost of setting up one solar shop is around US$7,000 (NAMA Namibia, 2015).

The RPZ will be supported by rural women organizations. In the NAMA area, rural women are the backbone of sustainable community livelihoods. They are the ones providing food for their families and their communities while also taking care of children and their houses. 





",,,Non-VF,,Close the gap on energy access,,,Solar,122455-1,SUR,,Suriname,740.0,Americas,Latin America and the Caribbean,Caribbean,yes,yes,GRULAC,Suriname,RBLAC,Upper middle income,,SIDS,,High,Clean Up,17500,19250.0,Energy Access,Energy (MW added),"Install two renewable hybrid mini grids with a capacity of 250 kWp each, four hybrid mini grids with a capacity of 150 kWp each, and four solar shops to improve electricity access in rural Suriname, benefiting an estimated 6,000-8,000 people."
112081,NAMA-Investing in Solar PV,http://open.undp.org/projects/00112081,982678.0,Solar,Number of consumers,0,145000,"There is also a guarantee of USD10,000,000 from the donor but this handled by UNCDF",,,Non-VF,,Accelerating just energy transition,,,Solar,112081.0-1,GMB,,Gambia,270.0,Africa,Sub-Saharan Africa,,yes,,African Group,Gambia,RBA,Low income,LDC,,,Low,Clean Up-2,1,145000.0,Energy Transition,Electricity Access,"Provide access to 145,000 consumers with grid connected renewable energy solutions for rural Gambia."
131568,Sare Demba Toro,https://open.undp.org/projects/00109904,678110.0,Clean Electricity,Number of households,0,766.65,,,,Non-VF,,Close the gap on energy access,,,Unknown,131568.0-1,GMB,,Gambia,270.0,Africa,Sub-Saharan Africa,,yes,,African Group,Gambia,RBA,Low income,LDC,,,Low,Clean Up-2,1,766.65,Energy Access,Electricity Access,Provide access to 766.65 households with clean electricity in Gambia.
131568,Sare Demba Toro,https://open.undp.org/projects/00109904,678110.0,Clean Electricity,Number of households,0,1396.11,Average number of people per household is 11,,,Non-VF,,Close the gap on energy access,,,Unknown,131568.0-2,GMB,,Gambia,270.0,Africa,Sub-Saharan Africa,,yes,,African Group,Gambia,RBA,Low income,LDC,,,Low,Clean Up-2,1,1396.11,Energy Access,Electricity Access,"Provide clean electricity access to 1,396 households in Gambia, with an average of 11 people per household."
131568,Sare Demba Toro,https://open.undp.org/projects/00109904,678110.0,Energy Infrastructure Services,Solar Streetlights,0,55,,,,Non-VF,,Close the gap on energy access,,,,131568.0-3,GMB,,Gambia,270.0,Africa,Sub-Saharan Africa,,yes,,African Group,Gambia,RBA,Low income,LDC,,,Low,Clean Up-2,1,55.0,Energy Access,Energy Infrastructure Services,Install 55 solar streetlights in Gambia to improve energy access in the country.
143659,"Nature, Climate, Energy, and Resilience Programme",http://open.undp.org/projects/00143659,1980000.0,Health Services,Number of health centers benefiting from UNDP solar PV installation,,5600000,"Each health centre is serving a catchment population of about 200,000 people. Estimated 5,600,000 people will be served by the health facilities 
UNDP support solar PV installation in 11 health centers. Additional 17 health centres will be supported.  In addition, UNDP has supported solar PV installationsd in 8 schools, 7 border immigration offices and 5 markets across the Country",,,Non-VF,,Close the gap on energy access,,,,143659.0-1,UGA,,Uganda,800.0,Africa,Sub-Saharan Africa,,yes,,African Group,Uganda,RBA,Low income,LDC,,LLDC,Low,Clean Up,1,5600000.0,Energy Access,Health Services,"Install solar PV in 11 health centers, benefiting an estimated 5.6 million people. Additional 17 health centers, 8 schools, 7 border immigration offices, and 5 markets will also receive solar PV installations."
143659,"Nature, Climate, Energy, and Resilience Programme",http://open.undp.org/projects/00143659,1980000.0,Education Services,Number of schools supported with solar PV installations,0,1500,8 Selected public schools will benefit from solar PV installations. Total estimated school popultation is 1500 pupils,,,Non-VF,,Close the gap on energy access,,,,143659.0-2,UGA,,Uganda,800.0,Africa,Sub-Saharan Africa,,yes,,African Group,Uganda,RBA,Low income,LDC,,LLDC,Low,Clean Up,1,1500.0,Energy Access,Education Services,"Support the installation of solar PV systems in 8 selected public schools, benefiting a total estimated school population of 1500 pupils."
143659,"Nature, Climate, Energy, and Resilience Programme",http://open.undp.org/projects/00143659,1980000.0,Clean Electricity,Number of small enterprises working in the markets where solar has been installed,0,300000,"
 Solar has been installed in 5 urban each with a catchment population of about 60,000 vendor mostly women. This support aims to  catalyze use of clean energy in local markets to reduce post-harvest food losses and increase revenue for small businesses which are mostly owned by women.",,,Non-VF,,Close the gap on energy access,,,,143659.0-3,UGA,,Uganda,800.0,Africa,Sub-Saharan Africa,,yes,,African Group,Uganda,RBA,Low income,LDC,,LLDC,Low,Clean Up,1,300000.0,Energy Access,Electricity Access,"Catalyze use of clean energy in local markets to reduce post-harvest food losses and increase revenue for small businesses, with a target of 300,000 small enterprises working in markets where solar has been installed."
143659,"Nature, Climate, Energy, and Resilience Programme",http://open.undp.org/projects/00143659,1980000.0,Clean Cooking,Number of supported to shift to electric cooking,1,300,The project will support installation of  electric boiler in Mulago hospital childrens unit. The unit is serving over 300 children daily. ,,,Non-VF,,Close the gap on energy access,,,,143659.0-4,UGA,,Uganda,800.0,Africa,Sub-Saharan Africa,,yes,,African Group,Uganda,RBA,Low income,LDC,,LLDC,Low,Clean Up,1,299.0,Energy Access,Clean Cooking,"Support installation of electric boiler in Mulago hospital children's unit, serving over 300 children daily."
143659,"Nature, Climate, Energy, and Resilience Programme",http://open.undp.org/projects/00143659,1980000.0,Other,Number of technicians trained on operation and mainteneance solarsystem under this project,0,100,"The training will be conducted for 100 electrical techinicans from from each of the 5 regions of the Country i.e. north, east, west, north and north eastern part of Uganda
The project will facilitate training in operation and maintenance of solar PV installations for selected technicians in the project districts. ",,,Non-VF,,Close the gap on energy access,,,,143659.0-5,UGA,,Uganda,800.0,Africa,Sub-Saharan Africa,,yes,,African Group,Uganda,RBA,Low income,LDC,,LLDC,Low,Clean Up,0,0.0,Other,Capacity Building Training,"Train 100 electrical technicians from each of the 5 regions of Uganda on the operation and maintenance of solar PV installations under the Nature, Climate, Energy, and Resilience Programme."
5574,NAMA Integrated Wastewater Treatment,PIMS+,2170030.0,Overall,Number of policy and regulatory proposals developed and adopted ,3,6,"Five  ordinances for the Cities of Masaka, Mbale, Mbarara Kampala and Jinja (which were outdated) are currently under rigorous review by the Technical committees and councils of the respective cities having undergone initial review by technical personnel from the respective cities, stakeholders in the waste management value chain under the guidance of technical personnel from the National Environment Management Authority(NEMA and Ministry of Justice. National biogas strategy has been developed. 
If implmented, the impoved waste managment practices will benefit the entire popuation of the implmenting cities. 

Estimated beneficiaries: 2800000",,,VF,,Close the gap on energy access,Overall,,,5574.0-1,UGA,,Uganda,800.0,Africa,Sub-Saharan Africa,,yes,,African Group,Uganda,RBA,Low income,LDC,,LLDC,Low,Clean Up,0,0.0,Policy,Policy or Regulatory Framework,"Develop and adopt six policy and regulatory proposals for wastewater treatment, including the review of outdated ordinances and the development of a national biogas strategy."
